title,origin,is_question,has_keyword,has_number,avg_word_length,count_words,label
Sei der Mittelpunkt der Party mit diesen Kartoffelchips auf 4 Arten,tasty,0,0,1,5,10,0
Ödp siegt vor Gericht – Wahlomat muss die Partei berücksichtigen,wiki,0,0,0,5,10,1
"„Matrix 4“: Video zeigt Keanu Reeves am Set – Neuer 'Neo'-Look!?
",movie,1,0,1,4,11,0
Demonstration gegen Kopfnoten in Nordrhein-Westfalen,wiki,0,0,0,9,5,1
Großbritannien: Studenten besetzen Tory-Zentrale,wiki,0,0,0,10,4,1
Iran: US-Drohne abgeschossen,wiki,0,0,0,8,3,1
So süß gratuliert Pietro seiner Sarah zum Geburtstag,promi,0,1,0,5,8,0
Deutschland: ExxonMobil bietet Tankstellenpächtern Festanstellung an,wiki,0,0,0,10,6,1
"""Riverdale"": Neue Folgen für die nächsten drei Jahre sicher! ",bravo,0,1,0,5,9,0
Diese Stars starten dieses Jahr so richtig durch! ,bravo,0,1,0,5,8,0
Terroranschlag am Flughafen von Glasgow,wiki,0,0,0,7,5,1
Die Grünen starten mit eigenem Wiki in den Wahlkampf,wiki,0,0,0,4,9,1
"„Grey's Anatomy“: Die echten Partner der Stars, Teil 2",promi,0,0,1,5,8,0
Landesverband Sachsen der Piratenpartei Deutschland feiert seinen 5. Geburtstag,wiki,0,0,1,8,8,1
Andrij Schewtschenko geht zum FC Chelsea,wiki,0,0,0,5,6,1
Führender Verwaltungsjurist wegen Parteiverrat verurteilt,wiki,0,0,0,10,5,1
München Riem: Veranstaltung Pferd International 2011 hat begonnen,wiki,0,0,0,7,7,1
Dschungelcamp 2019: Krass! So viel Gage bekommt der Gewinner,promi,0,1,0,5,8,0
Botschaften im Jemen geschlossen,wiki,0,0,0,7,4,1
Ringo Starr wird 80: So wurde der Musiker mit den Beatles zur Legende ,webde,0,1,0,4,12,0
Pietro Lombardi: Verliebt in Miss Schweiz Jastina?  ,promi,1,0,0,6,7,0
Disney in Concert: Diese Tour sollten Disney-Fans nicht verpassen!,bravo,0,1,0,6,9,0
7 herrliche Aufläufe | Einfache Auflauf Rezepte für zuhause,heftig,0,0,1,7,7,0
Terrorverdächtige in Berlin festgenommen,wiki,0,0,0,9,4,1
Baby kommt in Flugzeugtoilette zur Welt,wiki,0,0,0,5,6,1
„Harry Potter“: Das wurde aus „Familie Weasley“ Teil 1,promi,0,0,1,5,8,0
"""Katy Keene"": Alle Infos zum ""Riverdale""-Spin-Off  ",bravo,0,1,0,6,6,0
Bundeswehr nimmt Hilfsflüge für Katastrophengebiet in USA auf,wiki,0,0,0,6,8,1
"Russland erlässt afrikanischen Staaten 11,3 Milliarden Dollar Schulden",wiki,0,0,1,8,7,1
Flugzeug der Air France mit 228 Menschen an Bord wird vermisst,wiki,0,0,0,4,10,1
Deutsche Helferin in Afghanistan getötet,wiki,0,0,0,7,5,1
Michael Clarke Duncans Filme: Diese Rollen übernahm der „The Green Mile“-Star,promi,0,1,0,5,11,0
So viel Geld verdienen die Megastars pro Sekunde!,bravo,0,1,0,5,8,0
Saddam Hussein im Krankenhaus,wiki,0,0,0,6,4,1
"Interview enthüllt: So dachte Lady Diana darüber, Königin zu werden ",promi,0,1,0,5,10,0
Niedersächsisches Finanzgericht: Neuregelung der Pendlerpauschale ist verfassungswidrig,wiki,0,0,0,11,7,1
„El Camino“: Diese „Breaking Bad“-Figur kehrt im Film zurück ,movie,0,1,0,5,9,0
 „Avengers Infinity War“ kurz davor die 1-Milliarde-Marke zu erreichen,promi,0,0,1,5,8,0
Kylie Jenner: Kommt nach Stormi bald Baby Nummer zwei?,bravo,1,0,0,4,9,0
"„Grey's Anatomy“ Ade? Wechselt Chandra Wilson wirklich zu
",movie,1,0,0,6,8,0
So verhältst du dich in der Sauna richtig,heftig,0,1,0,4,8,0
Kaley Cuoco: So sah sie vor ihrer Nasen-OP aus,promi,0,1,0,4,9,0
Tropensturm „Ernesto“ verhindert Spaceshuttle-Start,wiki,0,0,0,11,4,1
Pietro Lombardi: „In diese Frau bin ich ein bisschen verliebt“,promi,0,1,0,5,10,0
"PS4, Xbox One und Switch Spiele im Mai 2020: Alle Highlights! ",movie,0,1,0,4,9,0
Formel-1-Saison 2008: Großer Preis von Deutschland – Durch einen Strategiefehler gewinnt Lewis Hamilton das Rennen,wiki,0,0,1,6,13,1
Paris Hilton als Präsidentin? In einem Satire-Song bewirbt sie sich für das Amt ,webde,1,0,0,5,13,0
"Tiger Woods: ""Es gibt nichts mehr, auf das ich mich freue!"" ",webde,0,1,0,4,11,0
Seligsprechung von Pfarrer Popiełuszko,wiki,0,0,0,8,4,1
Harry und Meghan veröffentlichen Statement: So geht es mit ihnen weiter,promi,0,1,0,5,11,0
Sexspielzeug auf der Fensterbank? Jetzt klärt Sarah Lombardi auf,promi,1,0,0,6,9,0
Bei den polnischen Parlamentswahlen siegten die Konservativen,wiki,0,0,0,7,7,1
Palina Rojinski: So toll sieht sie umgeschminkt aus,promi,0,1,0,5,8,0
Neue Fotos von Prinzessin Charlotte: So groß ist sie schon!,promi,0,1,0,4,10,0
Neckargemünd: LKW rollt in Gleisbett,wiki,0,0,0,6,5,1
Top 10: Sie sind die schönsten Frauen der Welt ,promi,0,0,1,4,8,0
Adidas kauft Reebok,wiki,0,0,0,5,3,1
Glimpflicher Verlauf von Orkantief Joachim,wiki,0,0,0,7,5,1
Diese Parmesan-Knoblauch-Knoten haben es sich im Speckmantel gemütlich gemacht,tasty,0,1,0,7,9,0
Bangkok: Zehntausende fordern den Rücktritt der thailändischen Regierung,wiki,0,0,0,8,8,1
Deutschland: Wer mit wem? Politischer Aschermittwoch der Grünen 2008,wiki,1,0,0,6,8,1
„Friends“-„Joey“: So geht es Matt LeBlanc heute,promi,0,1,0,5,7,0
MrsBella & Inscope: Was läuft zwischen den beiden Super-YouTubern?,bravo,1,0,0,6,8,0
Die Prinzen Andrew und Edward wurden zu Rittern geschlagen,wiki,0,0,0,5,9,1
Robert De Niro und Co.: Eindringlicher Appell an alle New Yorker in der Corona-Krise ,webde,0,1,0,4,14,0
Lebenslange Freiheitsstrafe für Mord an Phoolan Devi,wiki,0,0,0,6,7,1
Mexiko: Andrés Manuel López Obrador ruft zu weiteren Protesten auf,wiki,0,0,0,5,10,1
"Diese Hollywood-Stars hatten ihren ersten Auftritt bei den ""Gilmore
",movie,0,1,0,6,9,0
Weil gerät wegen Paschedag-Affäre in Bedrängnis,wiki,0,0,0,6,6,1
Anschlag der ETA in der nordspanischen Kleinstadt Calahorra – acht Menschen leicht verletzt,wiki,0,0,0,6,13,1
Zweiter Verdächtiger des Boston-Attentats festgenommen,wiki,0,0,0,9,5,1
„Bull“: Die neue Serie mit „Navy CIS“-Star Michael Weatherly ,movie,0,1,0,5,9,0
Tote Frau in Berliner Freibad gefunden,wiki,0,0,0,5,6,1
Vorstand der HSH-Nordbank freigesprochen,wiki,0,0,0,9,4,1
So kam die allerletzte „Criminal Minds“-Folge an,promi,0,1,0,5,7,0
WhatsApp: So bekommst Du neue Schriftarten im Messenger!,bravo,0,1,0,5,8,0
Modelpotenzial: So schön ist Emma Schweiger,promi,0,1,0,6,6,0
Diese Stars teilten hüllenlose Bilder ihrer Partner,promi,0,1,0,6,7,0
Airbus A380 nimmt weitere Hürde: Notfallübung trotz verletzter Personen erfolgreich,wiki,0,0,0,7,9,1
Hat Herzogin Meghan ihren Verlobungsring ändern lassen?,promi,1,0,0,6,7,0
"9 Sätze, die du niemals zu deiner Tochter sagen solltest",frau,0,0,1,5,9,0
Entscheidung des Bundesfinanzhofs: Solidaritätszuschlag nicht verfassungswidrig,wiki,0,0,0,12,6,1
"„Cruella de Ville“, „Jack Torrance“ & Co.: Das sind die 5 schlimmsten Bösewichte aller Zeiten ",promi,0,0,1,5,13,0
So krass sieht Marvyn Macnificent als Frau aus,bravo,0,1,0,4,8,0
Gewusst? So hieß Danni Büchner vor ihrer Hochzeit mit Jens,promi,1,1,0,4,10,0
China: Korrupter Ex-Richter am Obersten Volksgerichtshof zu lebenslanger Haft verurteilt,wiki,0,0,0,7,10,1
Terroranschläge in London,wiki,0,0,0,7,3,1
Melissa Gilbert Quiz ,promi,0,1,0,6,3,0
Das war Jauch peinlich: „Wer wird Millionär?“-Moderator verplappert sich bei Antwort,promi,1,0,0,6,11,0
„Wetten dass..?“ abgebrochen: Kandidat springt in fahrendes Auto,wiki,1,0,0,6,8,1
Polnisches Bildungsministerium will „homosexuelle Propaganda“ verbieten,wiki,0,0,0,11,6,1
Zentral-Chile erneut von Erdbeben erschüttert,wiki,0,0,0,8,5,1
Rückblick zum 75.: Für diese Rollen feiern wir Elmar ,webde,0,1,0,5,8,0
Nepal: Journalisten fordern Schutz der Pressefreiheit,wiki,0,0,0,7,6,1
Chirac bestätigt Reformpaket,wiki,0,0,0,8,3,1
Will Ferrells Familie: So süß sind seine Kinder,promi,0,1,0,4,8,0
"Sieht Prinz George so aus, wie es Genetiker vorhergesagt haben?",promi,1,1,0,5,10,0
„Promi Big Brother“: Diese Stars sollen in den Container ziehen,promi,0,1,0,5,10,0
Die 10 schlechtesten Netflix-Filme aller Zeiten,promi,0,0,1,7,5,0
Flughafen London-Heathrow: Tausende liegengebliebene Koffer werden nun in Mailand sortiert,wiki,0,0,0,7,10,1
„Wer wird Millionär?“-Kandidat könnte erstmals 2 Millionen Euro gewinnen  ,promi,1,0,1,7,8,0
Mexiko legalisiert die Bürgerwehren,wiki,0,0,0,8,4,1
Boris Becker: Nicht mal diese Trödelshow wollte seine Pokale ,movie,0,1,0,5,9,0
 4 Fakten über „Riverdale“,promi,0,0,1,7,3,0
USA: Republikaner wollen Subventionen für öffentlichen Rundfunk streichen,wiki,0,0,0,8,8,1
"Prinzessin Eugenie: Darum denken die Fans, dass sie schwanger ist",promi,0,1,0,5,10,0
Paul Spiegel fordert schärferes Versammlungsrecht,wiki,0,0,0,9,5,1
Steigende Zahlen von Maserninfektionen beunruhigen US-Mediziner,wiki,0,0,0,9,6,1
Gazastreifen: Vereinte Nationen stoppen Hilfslieferungen – Angst vor Ausweitung des Kriegs,wiki,0,0,0,7,11,1
„Westlich von Santa Fé“. Was wurde aus Johnny Crawford? ,promi,1,0,0,5,9,0
„Promi Big Brother“-Flucht: Darum gehen zwei Kandidaten freiwillig,promi,0,1,0,7,8,0
Jason Momoa früher: So sah er zu „Baywatch“-Zeiten aus,promi,0,1,0,4,9,0
"""La Juive"" erstmals seit 1931 an der Bayerischen Staatsoper",wiki,0,0,0,5,8,1
"Hallöchen, Popöchen – zu wem gehört ihr? ",webde,1,0,0,4,7,0
Münchener Rück: Rekordgewinn trotz hoher Verluste in den Vereinigten Staaten,wiki,0,0,0,6,10,1
Ungewöhnliches Treffen: Römisch-katholische und russisch-orthodoxe Kirche,wiki,0,0,0,10,6,1
IEA-Chef befürchtet weltweite Energiekrise,wiki,0,0,0,9,4,1
Prinzessin Victoria trägt immer noch keine Ringe - warum bloß?,promi,1,0,0,5,9,0
Sophia Thomalla „verheult“: Was ist bei ihr los?,promi,1,0,0,4,8,0
Abgestürzter Röntgensatellit ROSAT bleibt verschollen,wiki,0,0,0,9,5,1
Prinz Louis: Werden SIE seine Taufpaten?,promi,1,0,0,5,6,0
Charlène & Albert von Monaco: SO sieht man die beiden selten ,promi,0,1,0,4,10,0
"Wusstet ihr, dass diese Filmszenen improvisiert sind?",promi,1,1,0,6,7,0
ESC: So stehen die Chancen für Deutschland,promi,0,1,0,5,7,0
Payton Moormeier: 10 Fakten über den TikTok-Star,bravo,0,0,1,6,6,0
Kanada: Großrazzia gegen Kinderpornografie,wiki,0,0,0,9,4,1
Promis des Jahres: Diese Stars haben uns 2013 bewegt,promi,0,1,0,4,8,0
Vin Diesels Herkunft: So heißt er mit richtigem Namen,promi,0,1,0,4,9,0
Amber Heard vs. Johnny Depp: 10 Stunden umsonst gewartet ,webde,0,0,1,5,8,0
So rührend gedenkt Elton John Lady Di (†36),promi,0,1,0,4,8,0
Schlesien: Signale der Versöhnung zwischen Deutschen und Polen,wiki,0,0,0,6,8,1
Daniela Katzenberger verrät: So geht es Costa Cordalis ,webde,0,1,0,5,8,0
DSDS: Diese Kandidaten sind nach der ersten Mottoshow raus,promi,0,1,0,5,9,0
Entführte russische Diplomaten im Irak hingerichtet,wiki,0,0,0,7,6,1
"Schweres Erdbeben mit 6,9 auf der Richterskala erschüttert Japan",wiki,0,0,1,6,8,1
Geldstrafe wegen fahrlässiger Tötung bei Kerwe-Unfall verhängt,wiki,0,0,0,7,7,1
Vin Diesel Quiz,promi,0,1,0,4,3,0
Kylie Minogue: Photoshop-Fail? ,webde,1,0,0,8,3,0
So erklärt der Wendler seine Schulden ,webde,0,1,0,5,6,0
Renfe gründet spanischen Billig-Hochgeschwindigkeitszug,wiki,0,0,0,12,4,1
"10 Dinge, die das erste Jahr in einer Beziehung verändern",frau,0,1,1,5,9,0
"""Tote Mädchen lügen nicht"": Ist Brandon Flynn mit Sam Smith zusammen? ",bravo,1,0,0,5,11,0
So schön schwanger: Brigitte Nielsen wehrt sich gegen Hater,promi,0,1,0,5,9,0
Wiener Linien: Datenschutz nicht auf Schienen?,wiki,1,0,0,6,6,1
„Sabrina - Total verhext!“: So sieht Melissa Joan Hart heute aus,promi,0,1,0,5,10,0
Putin in Japan: „Nördliche Territorien“ bei Gesprächen ausgeklammert,wiki,0,0,0,7,8,1
"Die Kinder von Angelo, Patricia & Co: 2. Generation der Kellys",promi,0,0,1,5,9,0
Dritte ESC-Ersatzshow geplant - diese Stars sind dabei ,promi,0,1,0,6,7,0
In diese BBQ-Hühchen-Nachos willst du dich reinlegen,tasty,0,1,0,6,7,0
Michael Wendlers neue Freundin: Laura Müller spricht über ihre LIebe ,webde,0,1,0,5,10,0
Wo ist Mette-Marit? Die Prinzessin ist auffällig abwesend ,promi,1,0,0,6,8,0
Sehr selten: zweieiige Zwillinge mit unterschiedlicher Hautfarbe,wiki,0,0,0,8,7,1
Simone und Sophia Thomalla bald gemeinsam vor der Kamera? ,promi,1,0,0,5,9,0
"Du wirst nie erraten, wie viel diese TV-Stars verdienen",promi,0,1,0,5,9,0
Hauptversammlung der aleo solar AG bestätigt Konsolidierung,wiki,0,0,0,7,7,1
Annemarie Carpendale schwanger? Das sagt sie zu diesem „Babybauch“-Foto,promi,1,0,0,6,9,0
Haie sind die wahren Opfer,wiki,0,0,0,4,5,1
Vierter UN-Klimabericht kündigt dramatische Klimaänderungen an,wiki,0,0,0,9,6,1
"Resident Evil 2: Demo für PS4, Xbox One und PC ist da | Alle Infos ",movie,0,1,1,3,12,0
Luxemburgs Premierminister Jean-Claude Juncker erhielt Aachener Karlspreis,wiki,0,0,0,9,7,1
“Animal Crossing”: Alle Infos zum Trend-Game!,bravo,0,1,0,6,6,0
Deutschland: Linkspartei wegen Nähe zur PKK in der Kritik,wiki,0,0,0,5,9,1
Tragisch: Diese „Harry Potter“-Stars sind bereits verstorben,promi,0,1,0,7,7,0
Russland: Kampfansage an Millionen Raucher,wiki,0,0,0,7,5,1
Legendäre Oscar-Dates: Diese Paar-Konstellationen werden wir so nicht mehr sehen,promi,0,1,0,6,10,0
 So geht es für Prinzessin Victoria im Corona-Herbst weiter,promi,0,1,0,5,9,0
Frankfurter Buchmesse spricht bei Ausladung chinesischer Regimekritiker von „Güterabwägung“,wiki,0,0,0,9,9,1
Der Iran hat nach eigenen Angaben mit der Uran-Anreicherung begonnen,wiki,0,0,0,5,10,1
München Au: Mann nach Bauchstich schwer verletzt,wiki,0,0,0,5,7,1
Atombombe „nur mit dem Taxi nach Seoul“,wiki,0,0,0,4,7,1
Wahldebakel für Schwarz-Gelb bei den Landtagswahlen 2011 in Rheinland-Pfalz und Baden-Württemberg,wiki,0,0,0,8,10,1
Diese Ex-GNTM-Kandidatin heiratet bald!,bravo,0,1,0,8,4,0
Slowenien bekommt 2007 den Euro,wiki,0,0,0,5,4,1
Belgien: Atomreaktoren bleiben bis 2025 in Betrieb,wiki,0,0,0,6,6,1
München: Tod eines 14 Monate alten Kleinkinds nach Misshandlung durch den Vater,wiki,0,0,0,5,11,1
Elyas M'Barek: Kennst Du schon seinen heißen Bruder?,bravo,1,0,0,5,8,0
Königin Máxima über Kennenlernen mit Willem-Alexander: „Der Anfang war nicht so gut“,promi,0,1,0,5,12,0
Die 9 unbeliebtesten Schauspielerinnen der Welt,promi,0,0,1,8,5,0
Ronald Pofalla zum neuen CDU-Generalsekretär nominiert,wiki,0,0,0,8,6,1
Kanada steigt aus dem Kyoto-Protokoll aus,wiki,0,0,0,5,6,1
Architektin und Model aus Kasachstan: Das ist die neue Mrs. Schürrle ,webde,0,1,0,5,11,0
Buback-Mord: Bundesanwaltschaft klagt Verena Becker an,wiki,0,0,0,7,6,1
Boston Celtics vs. Cleveland Cavaliers: Wer zieht in die NBA Finals ein?,bravo,1,0,0,4,12,0
Unglaublich! Diese Instagrammerin sieht aus wie Selena Gomez,promi,0,1,0,6,8,0
"4 leckere Eissorten, die du ganz einfach selbst machen kannst",tasty,0,0,1,5,9,0
"""Bad Boys 3"": Explosiver Trailer mit Will Smith und Martin Lawrence ",movie,0,0,1,5,10,0
Sport-Foto: So fit ist Michelle Obama,promi,0,1,0,5,6,0
11. Oktober ist Coming-out-Tag,wiki,0,0,0,7,3,1
Nokia: 200 Millionen für Sozialplan zugunsten der Bochumer Beschäftigten,wiki,0,0,0,7,8,1
"Petition: Fans wollen Amber Heard nicht in ""Aquaman 2"" ",webde,0,0,1,5,8,0
Astronomen entdecken Großen Kalten Fleck auf dem Jupiter,wiki,0,0,0,6,8,1
Dagi Bee: So viel kostet eine Nacht in ihrer Villa in Los Angeles,bravo,0,1,0,4,13,0
Staatschef von Nordkorea ist verschwunden,wiki,0,0,0,7,5,1
Osram steigt bei OLED-Displays aus,wiki,0,0,0,5,5,1
Wissenschaftler: Kabeljaubestände trotz veränderter Fangquoten weiter bedroht,wiki,0,0,0,10,7,1
"Diana, Kate & Co.: Warum ist der Lindo Wing bei den Royals so beliebt?",promi,1,1,0,4,13,0
Bereut „Bauer sucht Frau“-Michael sein Verhalten? Endlich bricht er sein Schweigen,promi,1,0,0,6,11,0
Nach erstem Angriff: USA behalten sich weitere Angriffe in Syrien vor,wiki,0,0,0,5,11,1
Ferrari-Teamchef stellt sich vor Michael Schumacher,wiki,0,0,0,7,6,1
Polizei Schwelm sucht Einbrecher,wiki,0,0,0,7,4,1
DFB-Frauenteam siegt glücklich gegen Spanien,wiki,0,0,0,7,5,1
„Dirty Dancing“ und „Gilmore Girls“: So geht es Kelly Bishop heute,promi,0,1,0,5,11,0
Beginn des NATO-Gipfels in Lissabon,wiki,0,0,0,6,5,1
Heidi Klum und Vito Schnabel doch nicht getrennt? Jetzt spricht ihr Vater,promi,1,0,0,5,12,0
"""Resident Evil 2"": Horror-Klassiker auf der Gamescom 2018 angespielt  ",movie,0,0,1,7,7,0
Wenn Kinder wählen dürften: Wer wird Präsident der USA?,bravo,1,0,0,5,9,0
Wird Ilka Bessin für Netflix wieder zur Cindy aus Marzahn? Hier ist die Antwort,promi,1,0,0,4,14,0
Wow! So viele Geschenke bekommt Sophia Cordalis zum Geburtstag,promi,0,1,0,5,9,0
WhatsApp bekommt neue Emojis,bravo,0,1,0,6,4,0
Tödliches Familiendrama in Schweinfurt,wiki,0,0,0,8,4,1
Warum muss Herzogin Meghan eigentlich die Autotür selbst zumachen?,promi,1,0,0,6,9,0
Amoklauf in Südafrika,wiki,0,0,0,6,3,1
Israel: Abzug aus dem Gaza-Streifen beginnt,wiki,0,0,0,6,6,1
Prinz William: So erinnert er George und Charlotte an Lady Diana (†36),promi,0,1,0,4,12,0
Yale University gibt Objekte aus Machu Picchu an Peru zurück,wiki,0,0,0,5,10,1
Pereiro gewinnt letzte Pyrenäenetappe in Pau,wiki,0,0,0,6,6,1
Vogelgrippe: Entwarnung bei Chinesin und Franzosen,wiki,0,0,0,7,6,1
"DaimlerChrysler: US-Tochter Chrysler für 7,4 Milliarden US-Dollar verkauft",wiki,0,0,1,8,7,1
Was wurde aus DSDS-Kandidat Ardian Bujupi?,promi,1,0,0,5,6,0
Organisierter Diebstahl im Böhler-Werk Kapfenberg aufgeklärt,wiki,0,0,0,9,6,1
Formel-1-Teams präsentierten ihre Autos für die Saison 2007,wiki,0,0,1,5,6,1
Lewis Hamilton greift Michael Schumacher an | Formel 1 ,movie,0,0,1,6,7,0
„The Biggest Loser“-Finale: Gewinnt Alexandra als erste Frau?,promi,1,0,0,6,8,0
7 außergewöhnliche und rätselhafte Promi-Tode,promi,0,0,1,9,4,0
"Jesse Pinkman: So geht es nach ""El Camino"" mit ihm weiter | Aaron Paul
",movie,0,1,0,4,13,0
PS4 Spiele 2019: Release-Liste | Neue PS4 Spiele in der Übersicht ,movie,0,1,0,6,7,0
Reggio Calabria: Justiz beschlagnahmt Vermögen im Wert von 330 Millionen Euro von einstigem Glückspielkönig,wiki,0,0,0,6,13,1
Kritik an 9-Milliarden-Euro-Geschäft der Bundesbank mit Iran,wiki,0,0,1,4,6,1
Joachim Llambi: So gut ist das Verhältnis zu seiner Tochter ,promi,0,1,0,4,10,0
"10 Dinge, die Schwangere über sich ergehen lassen müssen",frau,0,1,1,5,8,0
Afghanistan: NATO übernimmt Kommando im Süden,wiki,0,0,0,6,6,1
Matthias Schweighöfer: Eindeutige Botschaft an Ruby O. Fee? ,webde,1,0,0,6,8,0
Verbleib von zwei entführten algerischen Diplomaten liegt im Dunkeln,wiki,0,0,0,6,9,1
Arizona Zervas: Alle Infos zum „Roxanne“-Star,bravo,0,1,0,6,6,0
Floyd Landis gewann die Tour de France 2006,wiki,0,0,0,4,7,1
Nach Michael Wendlers Aus: Das ist die neue DSDS-Jury,promi,0,1,0,4,9,0
Evelyn Hamann im Alter von 65 Jahren gestorben,wiki,0,0,0,5,7,1
Protestaktionen gegen die Vorratsdatenspeicherung in über 40 Städten,wiki,0,0,0,8,7,1
Unternehmensberater von McKinsey sehen Widersprüche bei der deutschen Energiewende,wiki,0,0,0,8,9,1
Snoop Doggs Enkel mit nur 10 Tagen verstorben ,webde,0,0,1,5,7,0
Welthandelskonferenz in Hongkong endet mit Kompromiss,wiki,0,0,0,8,6,1
Fußball-WM: Minirock-Meisjes werden nicht bestraft,wiki,0,0,0,8,5,1
PS5: Sony zeigt das letzte große Geheimnis der PlayStation 5 ,movie,0,0,1,5,8,0
Lebensbedrohlich Verletzter nach Überschlag bei Kaiserslautern,wiki,0,0,0,9,6,1
„Bergdoktor“-Star Mark Keller mit langen Haaren: Erkannt? ,promi,1,0,0,6,7,0
So sah Jenny Frankhauser früher aus ,promi,0,1,0,5,6,0
Lena Meyer Landrut: Sie will ihren Freund nicht mehr verstecken ,webde,0,1,0,5,10,0
BRAVO The Hits 2017: Die besten Tracks des Jahres,bravo,0,1,0,4,8,0
"19 unfassbar leckere Rezept-Ideen, die alle auf Hähnchenbrust basieren",tasty,0,1,0,7,8,0
Fußball-WM 2006: Italien besiegt Meidericher Jugendmannschaft,wiki,0,0,0,10,5,1
„Chilling Adventures of Sabrina“: So sieht Ross Lynch mit blonden Haaren aus ,promi,0,1,0,5,12,0
Juju kündigt neue Musik an!,bravo,0,1,0,4,5,0
PS5: Sieht die PlayStation 5 wirklich so aus? Patent zeigt Design! ,movie,1,1,1,5,9,0
The Last Of Us 2: Kommt es noch 2019? ,movie,1,0,1,3,7,0
"6 Promis, die im wahren Leben Menschen umgebracht haben",promi,0,0,1,5,8,0
Freigesprochener Marokkaner Mzoudi in die Heimat gereist,wiki,0,0,0,7,7,1
US-Erziehungsministerium bezahlte Kommentator um Gesetz voranzubringen,wiki,0,0,0,10,6,1
Palina Rojinski ungeschminkt natürlich schön: Die besten Bilder ,promi,0,1,0,6,8,0
Raumfähre Discovery erfolgreich an Raumstation ISS angedockt,wiki,0,0,0,7,7,1
US-Regierung setzt Bolivien auf die Liste der Drogenstaaten,wiki,0,0,0,6,8,1
Südkorea: Starcraft-Wettskandal aufgedeckt,wiki,0,0,0,12,3,1
Wilder „Bauer sucht Frau“-Kandidat völlig ungeniert - so kam er aus der Dusche,promi,0,1,0,5,12,0
US-Soldaten begehen Kriegsverbrechen an irakischen Zivilisten,wiki,0,0,0,9,6,1
Adidas verkauft Outdoor-Sparte Salomon,wiki,0,0,0,8,4,1
Südafrika: Feiern zum zehnten Jahrestag der neuen Verfassung,wiki,0,0,0,6,8,1
Jüngste Sternenexplosion in der Milchstraße entdeckt,wiki,0,0,0,7,6,1
Bundestag beschließt mehr Truppen für Afghanistan – Linksfraktion sorgt für Eklat,wiki,0,1,0,6,11,1
"Kein ""Deadpool 3"" in den nächsten Jahren! Ryan Reynolds & Rob Liefeld
",movie,0,0,1,5,10,0
Griechisches Parlament spricht Ministerpräsident Papandreou Vertrauen aus,wiki,0,0,0,9,7,1
Hockenheim: CDU fordert „schlüssiges Gesamtkonzept“,wiki,0,0,0,9,5,1
Nazan Eckes: So nahm sie 18 Kilo ab,promi,0,1,0,3,7,0
BTS: Wo ist J-Hope? ,bravo,1,0,0,3,4,0
"Emily Ratajkowski ist so sexy, dass viele nicht mit ihr zusammen arbeiten wollen ",webde,0,1,0,5,13,0
Gerda Lewis: So findet sie Melissa als neue „Bachelorette“,promi,0,1,0,5,9,0
So sehen die Kardashians ungeschminkt aus,promi,0,1,0,6,6,0
Pamela Anderson: So natürlich erkennt man sie fast nicht wieder,promi,0,1,0,5,10,0
PS5: Release-Monat der PlayStation 5 soll feststehen | Starttermin ,movie,0,0,1,8,6,0
Conchita Wurst: So stylisch setzt Tom Neuwirth den angekündigten Tod seiner Kunstfigur um ,webde,0,1,0,5,13,0
Volker Bouffier wird neuer Ministerpräsident von Hessen,wiki,0,0,0,7,7,1
Instagram Update: Neue Schriftarten für Deine Stories! ,bravo,0,1,0,6,7,0
